X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
16,150,2,0.5,1,2.0,1.5,10,15,-41.0,-1024.81,60.42
15,110,1,0.5,1,2.0,1.5,13,15,-40.0,-643.89,94.48
24,100,1,0.5,1,2.0,1.5,11,13,-44.0,-1407.87,70.91
23,110,2,0.5,1,2.0,1.5,10,15,-41.0,-1478.23,81.45
24,130,2,0.5,1,2.0,1.5,11,12,-44.0,-1710.93,79.68
24,150,1,0.5,2,2.0,1.5,10,13,-44.0,-1675.02,59.79
25,120,2,0.5,1,2.0,1.5,11,18,-40.0,-1448.86,81.55
15,140,3,0.5,1,2.5,1.5,11,17,-40.0,-787.7,82.92
24,150,1,0.5,2,2.0,1.5,13,15,-42.0,-1758.69,45.13
24,100,2,0.5,1,2.0,1.5,11,13,-44.0,-1561.23,79.08
25,110,1,0.5,2,2.0,1.5,12,13,-44.0,-1685.95,54.03
21,100,3,0.5,1,2.0,1.5,10,13,-44.0,-1385.86,81.14
24,100,1,0.5,2,2.5,1.5,15,17,-40.0,-1449.6,38.53
16,100,2,0.5,2,2.5,1.5,11,12,-44.0,-852.59,41.78
22,100,2,0.5,2,2.0,1.5,11,12,-45.0,-1558.12,69.13
23,150,3,0.5,1,2.5,1.5,11,13,-43.0,-1547.24,73.52
18,130,1,0.5,1,2.0,1.5,12,13,-44.0,-937.34,48.78
