X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
24,130,2,0.5,1,2.5,1.5,14,14,8,8,-45.0,-1604.4,92.7
15,100,1,0.5,1,2.0,1.5,10,10,8,8,-47.0,-576.66,88.06
16,120,4,0.5,1,2.5,1.5,15,15,0,0,-38.0,-1079.56,42.98
24,120,2,0.5,1,2.0,1.5,10,10,4,16,-45.0,-1622.86,108.7
23,100,3,0.5,1,2.5,1.5,10,11,0,16,-45.0,-1307.09,153.94
22,110,3,0.5,1,2.5,1.5,10,10,0,0,-43.0,-1396.11,78.13
16,120,1,0.5,3,2.5,1.5,10,10,16,16,-48.0,-895.55,89.66
25,150,2,0.5,1,2.5,1.5,10,10,8,8,-45.0,-1777.33,81.65
22,100,3,0.5,1,2.0,1.5,14,16,8,4,-44.0,-1468.53,79.31
23,130,2,0.5,1,2.0,1.5,11,11,16,16,-45.0,-1675.43,72.07
15,140,3,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1049.59,42.84
24,150,1,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1760.43,91.99
15,130,2,0.5,1,2.0,1.5,14,14,16,16,-47.0,-990.02,56.83
23,110,2,0.5,1,2.0,1.5,11,13,12,8,-45.0,-1517.94,84.67
21,140,1,0.5,3,2.0,1.5,13,13,16,16,-45.0,-1514.86,51.49
20,150,1,0.5,3,2.0,1.5,10,10,2,2,-45.0,-1395.52,51.68
21,110,3,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1447.46,55.45
24,100,1,0.5,2,2.5,1.5,10,12,8,12,-46.0,-1396.02,95.71
16,150,1,0.5,3,2.5,1.5,11,11,16,16,-48.0,-952.63,87.9
16,120,1,0.5,3,2.5,1.5,11,11,8,8,-47.0,-841.1,93.3
15,130,1,0.5,1,2.0,1.5,11,11,16,16,-48.0,-764.96,120.77
21,150,2,0.5,1,2.5,1.5,11,11,16,16,-46.0,-1458.99,94.99
19,120,2,0.5,1,2.5,1.5,14,14,4,16,-47.0,-1078.2,134.41
19,140,3,0.5,1,2.0,1.5,12,16,12,4,-44.0,-1307.2,82.1
16,110,3,0.5,2,2.5,1.5,11,15,8,16,-45.0,-937.45,92.9
24,150,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1827.74,75.74
16,120,4,0.5,1,2.0,1.5,11,17,16,16,-47.0,-1041.85,92.26
23,140,3,0.5,1,2.5,1.5,10,10,16,16,-45.0,-1639.67,86.79
25,120,2,0.5,1,2.0,1.5,10,11,8,6,-44.0,-1746.51,74.93
22,100,2,0.5,1,2.0,1.5,10,10,8,8,-45.0,-1408.2,69.49
23,100,2,0.5,1,2.0,1.5,10,11,0,16,-45.0,-1372.34,130.79
17,120,1,0.5,2,2.0,1.5,13,13,16,16,-47.0,-1148.56,41.94
24,140,2,0.5,1,2.5,1.5,10,13,14,8,-45.0,-1524.31,98.89
24,140,2,0.5,1,2.0,1.5,10,13,14,8,-45.0,-1666.29,85.09
23,110,3,0.5,1,2.5,1.5,10,10,14,16,-45.0,-1492.08,78.4
24,150,1,0.5,2,2.5,1.5,10,10,16,16,-46.0,-1723.31,70.94
21,100,2,0.5,1,2.5,1.5,11,11,16,16,-46.0,-1243.36,75.2
24,100,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1613.94,54.79
18,100,1,0.5,2,2.0,1.5,11,11,8,16,-46.0,-1108.91,41.99
15,120,1,0.5,2,2.0,1.5,10,17,16,16,-47.0,-829.21,91.16
18,100,2,0.5,1,2.0,1.5,12,13,10,8,-46.0,-1062.79,72.19
23,140,1,0.5,3,2.5,1.5,15,17,8,4,-41.0,-1467.9,47.08
25,150,2,0.5,1,2.0,1.5,10,10,8,8,-44.0,-1893.98,69.77
24,110,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1672.17,59.31
16,120,3,0.5,1,2.5,1.5,15,15,0,8,-44.0,-901.28,62.62
18,100,2,0.5,2,2.0,1.5,13,15,16,16,-47.0,-1282.43,34.57
24,110,2,0.5,1,2.0,1.5,10,11,16,14,-45.0,-1634.34,62.96
19,120,3,0.5,1,2.5,1.5,14,14,4,4,-44.0,-1188.34,58.63
22,110,2,0.5,2,2.5,1.5,10,14,4,0,-42.0,-1316.63,87.35
