X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,ANG,AVG,RIP,COG
24.1,139.3,0.65,0.02,2.2,2.07,1.57,14.97,1.09,17.33,-40.0,-1901.6,33.44,15.03
23.39,139.3,1.68,0.07,1.93,2.03,1.52,11.36,1.25,11.67,-46.0,-1871.99,68.56,19.35
23.12,137.7,0.5,0.4,3.42,2.06,1.55,15.0,0.64,16.65,-37.0,-1494.46,11.25,15.92
23.08,133.5,0.5,0.34,3.43,2.02,1.52,14.11,2.19,14.42,-44.0,-1416.35,9.61,18.84
23.75,133.7,0.53,0.06,2.45,2.17,1.67,14.32,3.97,14.65,-46.0,-1791.01,32.79,19.02
23.69,139.4,0.58,0.11,2.78,2.08,1.56,14.21,3.03,16.27,-45.0,-1794.86,28.65,19.27
24.01,136.7,1.51,0.04,2.0,2.05,1.54,14.01,4.44,14.55,-41.0,-2044.76,64.63,19.63
23.72,140.0,0.53,0.04,1.83,2.12,1.54,13.99,1.64,14.55,-45.0,-1764.54,42.92,19.89
23.68,139.7,0.84,0.02,1.96,2.34,1.77,14.96,1.57,17.33,-38.0,-1915.48,41.98,15.26
23.11,131.7,0.58,0.02,0.88,2.06,1.55,14.98,2.23,16.39,-38.0,-1743.79,42.85,17.24
24.06,139.6,0.63,0.04,1.96,2.02,1.52,11.89,2.52,11.95,-46.0,-1776.11,48.3,19.69
23.08,133.5,0.5,0.34,3.44,2.1,1.52,14.99,2.19,16.15,-42.0,-1464.49,13.98,17.62
23.29,139.3,0.54,0.38,3.35,2.09,1.51,14.98,1.51,16.28,-40.0,-1483.94,7.5,16.62
22.68,140.0,0.53,0.04,0.67,2.08,1.51,15.0,0.36,17.84,-30.0,-1614.5,49.26,13.44
23.99,139.3,0.57,0.0,2.87,2.13,1.57,14.91,1.67,16.62,-41.0,-1847.43,26.41,16.76
24.1,139.3,0.5,0.02,1.96,2.26,1.76,12.04,1.09,12.2,-45.0,-1725.26,51.28,20.69
23.07,139.2,0.53,0.08,2.41,2.06,1.55,14.32,2.39,16.19,-46.0,-1763.26,31.96,18.66
23.11,137.7,0.5,0.4,3.42,2.13,1.55,14.84,1.13,16.59,-38.0,-1473.17,6.32,16.79
22.99,137.9,0.5,0.02,3.45,2.03,1.53,14.91,3.3,16.59,-45.0,-1571.8,19.57,16.44
23.8,140.0,0.5,0.04,0.64,2.09,1.54,14.01,4.64,14.56,-27.0,-2030.57,50.6,20.53
23.12,140.0,0.53,0.02,0.57,2.04,1.54,14.01,2.26,14.39,-41.0,-1652.58,61.6,19.52
23.84,139.7,1.45,0.05,2.21,2.07,1.56,14.86,1.43,17.73,-36.0,-1988.29,46.15,14.6
18.67,129.9,1.8,0.02,1.98,2.05,1.53,14.92,2.39,16.64,-47.0,-1631.15,65.29,16.28
22.73,133.7,1.02,0.02,2.73,2.24,1.67,13.92,4.11,14.43,-47.0,-1769.63,49.28,19.43
19.47,132.9,1.78,0.08,2.79,2.05,1.55,14.99,3.32,16.17,-48.0,-1722.61,70.35,17.15
20.31,137.7,1.01,0.37,0.96,2.04,1.51,15.0,0.68,18.0,-32.0,-1532.91,42.23,13.72
24.74,139.5,1.68,0.05,1.93,2.03,1.52,11.24,2.2,13.89,-46.0,-1872.95,74.34,19.73
24.83,139.8,1.95,0.04,1.59,2.4,1.83,11.89,6.22,11.95,-34.0,-2151.98,57.86,20.86
24.72,139.3,1.78,0.08,1.69,2.28,1.77,11.99,5.06,12.05,-43.0,-2013.26,62.91,20.42
24.36,139.8,0.63,0.04,1.96,2.02,1.52,11.89,5.47,11.95,-42.0,-1892.22,39.39,19.77
20.09,133.3,0.52,0.33,3.51,2.01,1.51,14.94,2.08,17.98,-43.0,-1498.14,18.12,14.07
23.38,137.1,0.8,0.09,1.48,2.01,1.51,15.0,1.47,17.89,-35.0,-1897.91,40.91,13.51
19.38,131.6,0.52,0.03,3.38,2.05,1.55,14.07,2.39,16.69,-48.0,-1491.43,22.51,18.57
24.26,139.3,0.66,0.02,2.81,2.31,1.74,14.97,1.42,17.32,-40.0,-1860.67,28.87,15.19
22.98,139.3,0.77,0.07,1.52,2.31,1.81,11.75,6.53,12.11,-28.0,-1939.1,56.47,20.41
24.08,133.2,0.53,0.02,3.21,2.02,1.52,14.97,1.53,16.23,-43.0,-1717.07,18.52,17.08
24.72,139.8,1.85,0.07,1.54,2.02,1.51,15.0,0.45,17.63,-32.0,-1948.11,49.83,13.75
23.14,137.7,0.5,0.07,3.41,2.13,1.55,14.99,1.13,15.88,-42.0,-1561.24,13.84,18.05
24.75,139.8,1.92,0.08,1.59,2.01,1.51,11.89,2.38,15.87,-40.0,-1916.14,58.35,20.39
23.79,140.0,0.5,0.04,0.69,2.14,1.55,14.01,5.17,14.04,-26.0,-2076.96,50.58,20.13
20.15,132.5,0.53,0.07,2.2,2.09,1.52,15.0,0.37,17.86,-37.0,-1583.83,26.72,13.51
23.04,137.9,0.5,0.02,2.88,2.03,1.53,14.91,3.32,16.59,-46.0,-1793.54,22.95,16.52
23.61,138.3,0.51,0.04,1.66,2.06,1.54,12.04,3.58,15.81,-41.0,-1782.5,47.36,20.64
22.87,140.0,0.5,0.03,0.64,2.33,1.75,14.01,4.65,14.55,-25.0,-1992.72,56.08,20.8
24.82,139.6,0.65,0.02,1.83,2.29,1.77,14.35,0.35,17.83,-33.0,-1823.27,41.29,17.26
23.28,134.5,0.54,0.04,2.16,2.12,1.53,11.94,1.75,17.97,-39.0,-1687.4,40.55,20.6
23.99,139.8,0.62,0.0,2.9,2.08,1.57,14.45,2.39,16.62,-40.0,-1875.71,33.41,17.96
23.08,139.9,0.5,0.08,3.43,2.04,1.54,14.11,2.19,14.42,-45.0,-1480.47,13.32,18.86
23.26,138.9,0.53,0.04,3.09,2.02,1.51,14.94,2.06,17.01,-44.0,-1748.67,19.05,15.93
18.8,130.0,0.96,0.08,0.81,2.02,1.51,15.0,2.18,17.98,-35.0,-1389.41,48.82,13.56
24.06,139.8,0.63,0.04,1.96,2.04,1.53,11.89,6.04,11.95,-37.0,-1904.45,42.97,20.22
22.71,140.0,0.5,0.04,0.57,2.12,1.54,14.02,4.54,14.38,-25.0,-1895.82,59.51,19.88
22.82,137.7,1.46,0.4,2.27,2.13,1.55,14.99,1.13,16.55,-41.0,-1802.14,54.11,16.3
20.09,133.3,0.52,0.02,3.51,2.01,1.51,14.94,2.08,17.98,-45.0,-1612.08,13.89,14.08
24.85,140.0,0.5,0.06,3.09,2.06,1.51,13.89,2.21,14.47,-44.0,-1595.18,18.17,19.15
24.09,139.3,1.96,0.02,1.51,2.26,1.74,14.91,1.43,16.62,-40.0,-1953.78,53.31,16.54
23.34,140.0,0.53,0.23,3.35,2.06,1.55,14.91,1.43,17.9,-37.0,-1607.74,14.51,14.42
23.29,139.3,1.95,0.1,1.55,2.05,1.53,12.0,6.18,12.05,-38.0,-1995.87,67.34,19.97
23.08,133.5,0.5,0.34,3.43,2.04,1.52,12.07,2.19,16.15,-43.0,-1371.4,20.0,20.4
23.29,139.3,0.54,0.01,3.34,2.08,1.51,14.91,1.68,16.28,-43.0,-1576.43,14.75,17.4
23.79,132.0,0.67,0.02,0.95,2.1,1.58,14.01,4.65,14.55,-33.0,-2030.7,51.44,20.55
20.05,137.7,0.97,0.07,0.71,2.08,1.51,15.0,0.37,17.95,-31.0,-1451.39,42.61,13.15
24.97,139.7,0.59,0.09,1.7,2.13,1.54,11.97,5.98,12.05,-33.0,-2017.06,42.4,20.18
24.87,132.4,1.09,0.04,2.19,2.08,1.51,14.96,0.28,17.85,-36.0,-1888.67,44.59,13.82
22.53,139.8,1.77,0.08,1.97,2.01,1.51,14.85,2.4,17.96,-36.0,-1987.97,48.88,14.24
24.74,139.8,1.87,0.07,1.46,2.02,1.51,15.0,0.45,17.63,-31.0,-1923.43,50.86,13.77
20.02,129.8,1.67,0.04,2.84,2.1,1.55,15.0,2.55,17.75,-45.0,-1738.5,64.46,13.77
23.68,133.5,0.52,0.05,3.31,2.02,1.52,14.13,1.57,14.42,-45.0,-1562.18,14.64,19.68
22.72,134.4,0.53,0.04,2.09,2.1,1.55,14.99,0.37,17.97,-37.0,-1766.08,28.36,13.51
23.05,137.7,0.53,0.03,2.91,2.12,1.55,14.86,2.82,16.59,-45.0,-1754.08,22.63,16.61
19.47,132.8,1.78,0.04,2.79,2.31,1.73,14.05,4.66,14.48,-48.0,-1661.54,74.8,20.68
20.15,137.7,0.96,0.06,0.81,2.06,1.51,14.85,2.03,17.98,-35.0,-1571.04,46.14,14.59
24.82,139.9,0.65,0.04,1.69,2.26,1.76,11.83,5.98,12.05,-33.0,-2026.59,45.65,20.57
24.72,140.0,1.87,0.04,1.5,2.06,1.55,14.9,0.52,17.76,-30.0,-1918.14,51.21,14.31
23.07,139.2,1.45,0.11,1.9,2.02,1.52,14.92,2.4,15.92,-45.0,-1892.0,62.04,17.75
19.86,129.8,1.72,0.04,1.94,2.1,1.55,15.0,1.47,15.89,-45.0,-1681.53,62.35,17.43
24.68,139.3,0.51,0.34,2.87,2.04,1.52,14.1,1.81,14.37,-44.0,-1680.19,23.51,19.17
23.75,139.7,0.52,0.06,2.45,2.12,1.54,14.32,3.98,14.7,-44.0,-1833.46,33.6,18.72
19.13,131.9,1.5,0.03,2.22,2.06,1.56,15.0,4.4,17.93,-48.0,-1685.68,62.17,13.53
23.42,139.8,0.84,0.36,2.79,2.05,1.55,14.97,2.99,16.59,-42.0,-1841.14,36.81,16.25
24.07,140.0,0.56,0.05,0.85,2.01,1.51,14.01,4.38,14.55,-32.0,-2017.84,49.22,19.85
23.34,137.6,0.54,0.04,0.71,2.12,1.56,14.92,1.71,17.95,-27.0,-1786.27,38.43,14.36
22.53,139.8,1.78,0.08,1.97,2.08,1.51,14.85,2.4,17.96,-35.0,-1967.35,47.81,14.21
24.74,139.3,1.67,0.11,1.93,2.25,1.74,11.39,0.59,17.67,-36.0,-1729.3,64.11,20.92
23.11,131.1,0.5,0.03,3.43,2.13,1.55,14.91,2.8,16.59,-45.0,-1587.23,17.2,16.7
23.07,139.8,2.06,0.02,1.87,2.12,1.62,13.99,2.37,15.71,-45.0,-1912.8,68.5,19.56
23.32,140.0,0.53,0.04,0.67,2.1,1.54,11.97,1.83,17.85,-28.0,-1633.95,54.39,20.53
24.69,133.5,0.5,0.34,2.88,2.1,1.52,14.67,1.88,16.44,-41.0,-1733.23,19.77,17.94
23.8,134.6,0.54,0.39,3.26,2.13,1.55,14.98,1.56,16.15,-41.0,-1539.96,12.27,17.17
24.06,139.3,0.58,0.04,2.26,2.08,1.52,11.89,1.54,11.95,-45.0,-1760.88,44.98,19.76
23.81,133.3,0.5,0.32,3.3,2.07,1.52,13.95,2.28,14.47,-43.0,-1495.78,9.33,19.18
19.96,137.0,0.5,0.02,0.71,2.06,1.51,15.0,0.37,17.95,-29.0,-1371.38,57.48,13.12
23.68,139.7,0.84,0.02,1.96,2.35,1.78,14.97,1.57,17.33,-38.0,-1926.36,41.61,15.26
23.04,137.6,0.54,0.06,2.15,2.01,1.51,14.85,2.15,17.38,-42.0,-1841.92,29.63,15.41
19.41,133.4,0.96,0.04,3.41,2.05,1.55,14.11,2.19,15.57,-48.0,-1570.2,46.44,19.33
24.22,134.4,0.55,0.38,3.17,2.13,1.55,14.96,1.56,16.16,-41.0,-1571.88,14.93,17.44
23.84,139.7,0.52,0.08,2.21,2.07,1.56,14.91,1.39,17.77,-37.0,-1883.1,26.22,14.48
24.1,139.8,0.64,0.33,2.01,2.33,1.76,14.97,1.57,17.33,-35.0,-1858.14,31.61,15.14
24.74,139.3,1.66,0.04,1.95,2.13,1.57,11.41,1.25,11.67,-46.0,-1947.98,72.02,19.25
23.84,139.7,1.63,0.11,2.15,2.12,1.56,14.98,1.78,17.38,-35.0,-2005.63,47.33,14.85
24.8,140.0,0.5,0.38,3.1,2.09,1.51,14.9,1.56,16.28,-38.0,-1593.98,15.98,17.06
23.99,139.3,0.57,0.38,2.88,2.15,1.57,14.98,1.5,16.62,-41.0,-1717.07,21.27,15.9
24.79,139.2,1.78,0.08,1.83,2.06,1.55,14.86,1.89,16.32,-38.0,-2041.95,48.82,17.7
19.13,139.2,1.41,0.1,2.11,2.26,1.75,14.98,4.4,17.93,-47.0,-1652.92,59.04,14.16
24.66,139.9,0.56,0.05,0.85,2.02,1.51,14.01,3.79,14.55,-35.0,-2008.73,51.15,19.42
24.81,139.4,1.95,0.07,1.54,2.36,1.84,11.99,5.71,12.31,-36.0,-2118.82,63.41,20.19
23.34,137.5,0.51,0.07,2.35,2.09,1.58,13.99,1.8,15.03,-46.0,-1751.08,34.45,19.41
20.15,130.0,0.97,0.07,0.81,2.1,1.53,15.0,2.44,17.98,-34.0,-1568.4,44.67,13.68
24.07,139.8,0.63,0.06,1.58,2.02,1.52,11.89,6.81,11.95,-30.0,-2009.63,38.83,19.55
23.34,140.0,0.53,0.04,0.63,2.12,1.55,15.0,1.96,16.22,-33.0,-1773.6,46.86,17.63
22.95,139.7,0.83,0.31,1.96,2.34,1.77,14.98,2.19,17.33,-37.0,-1827.02,40.04,15.45
20.17,137.1,0.54,0.13,0.67,2.09,1.51,14.98,2.09,17.95,-28.0,-1502.25,58.31,13.98
24.8,139.3,0.52,0.07,1.49,2.35,1.81,11.74,6.09,12.11,-25.0,-2001.08,42.65,20.71
23.8,139.9,0.5,0.08,0.64,2.07,1.57,14.94,2.96,16.24,-33.0,-1922.16,37.8,17.29
24.82,140.0,0.54,0.03,1.46,2.05,1.53,11.99,6.13,12.05,-28.0,-2028.65,42.0,19.94
23.24,139.6,1.08,0.02,1.98,2.13,1.56,14.98,3.17,16.59,-41.0,-1978.64,50.48,16.1
24.29,140.0,0.5,0.02,3.2,2.13,1.55,15.0,1.04,17.67,-37.0,-1701.48,13.45,14.36
23.12,139.3,0.52,0.02,3.36,2.18,1.54,14.97,2.17,17.22,-41.0,-1620.41,14.08,15.39
24.74,139.8,1.94,0.04,1.59,2.1,1.53,11.92,6.3,11.95,-35.0,-2144.49,56.06,20.19
24.06,139.8,0.63,0.02,1.96,2.26,1.76,11.89,4.46,11.95,-44.0,-1828.69,45.94,20.61
23.99,139.8,0.62,0.02,2.9,2.12,1.57,14.45,2.37,16.64,-44.0,-1804.66,28.76,17.98
22.74,138.8,0.53,0.02,1.98,2.07,1.56,14.91,3.08,16.59,-44.0,-1825.36,32.37,16.53
23.11,137.7,0.5,0.4,3.42,2.09,1.51,14.99,2.14,16.05,-41.0,-1438.62,13.29,18.01
23.34,133.5,0.53,0.34,3.36,2.12,1.56,14.11,2.19,14.51,-43.0,-1460.61,10.05,18.88
19.26,132.3,0.96,0.02,3.23,2.06,1.55,15.0,0.45,17.98,-40.0,-1707.21,48.93,13.29
23.8,140.0,0.51,0.05,0.98,2.02,1.51,14.02,4.65,14.55,-32.0,-2062.55,45.2,20.29
23.07,139.2,1.77,0.09,1.9,2.06,1.55,14.95,2.39,15.98,-44.0,-1939.61,62.52,17.79
22.87,134.5,1.94,0.13,1.55,2.13,1.55,14.99,2.08,17.99,-32.0,-1939.41,45.88,13.9
23.11,135.2,0.5,0.02,3.21,2.13,1.55,14.91,2.82,16.59,-45.0,-1689.95,17.32,16.58
20.09,133.2,0.52,0.02,3.69,2.03,1.52,14.94,2.06,16.96,-47.0,-1513.09,23.66,16.03
23.36,137.7,0.79,0.08,0.81,2.02,1.51,14.99,2.44,15.86,-39.0,-1810.41,49.83,17.45
23.07,139.2,0.54,0.02,1.9,2.04,1.53,14.94,2.05,17.46,-41.0,-1865.76,30.59,15.08
23.8,134.5,1.25,0.07,0.77,2.09,1.51,14.98,1.56,17.36,-31.0,-1852.93,49.14,14.29
22.89,140.0,0.5,0.36,3.46,2.04,1.53,11.38,1.25,16.25,-41.0,-1321.07,18.2,20.37
23.84,139.7,0.62,0.11,2.15,2.14,1.56,14.98,1.78,17.38,-38.0,-1887.61,29.03,14.89
23.04,137.6,0.52,0.06,3.42,2.05,1.55,14.98,2.0,17.96,-40.0,-1638.91,18.21,14.19
19.13,138.9,1.29,0.33,3.39,2.26,1.76,14.98,4.4,17.98,-47.0,-1532.52,55.71,14.09
23.8,140.0,0.5,0.04,0.64,2.33,1.75,14.0,4.64,14.55,-25.0,-2070.78,51.29,20.93
19.4,137.7,0.97,0.39,3.4,2.04,1.54,14.99,2.55,15.91,-48.0,-1450.66,45.46,17.57
23.26,138.9,0.59,0.02,3.09,2.02,1.51,11.92,2.16,17.58,-43.0,-1659.17,34.15,20.31
19.13,131.9,0.54,0.04,2.22,2.06,1.56,15.0,3.35,17.93,-46.0,-1492.23,23.76,13.84
22.81,139.3,0.67,0.02,1.55,2.34,1.81,11.76,6.12,12.11,-27.0,-1896.52,57.43,20.82
24.07,134.7,0.63,0.17,1.58,2.03,1.52,11.89,3.52,15.4,-41.0,-1793.26,50.05,20.37
24.3,139.2,0.5,0.03,0.73,2.28,1.77,12.03,5.82,12.34,-25.0,-2047.83,51.69,20.09
23.07,139.2,1.79,0.1,1.89,2.02,1.52,14.11,2.39,15.96,-44.0,-1905.32,65.93,19.03
24.82,139.3,1.62,0.07,1.65,2.34,1.83,12.04,5.8,12.35,-36.0,-2103.64,60.48,20.3
19.5,139.8,1.3,0.07,0.71,2.08,1.51,15.0,0.37,17.95,-31.0,-1485.35,46.02,13.22
23.11,131.6,0.53,0.02,1.96,2.03,1.52,14.87,2.58,16.29,-45.0,-1782.55,33.65,16.94
24.73,139.7,0.56,0.34,2.81,2.06,1.55,14.98,1.56,16.15,-42.0,-1758.47,22.59,17.22
22.73,133.6,1.55,0.04,2.42,2.17,1.67,13.93,1.33,14.16,-47.0,-1825.77,64.85,20.26
24.72,139.8,1.41,0.15,2.18,2.01,1.51,15.0,0.37,17.91,-33.0,-1929.14,48.09,13.37
23.84,140.0,0.5,0.04,1.76,2.34,1.76,13.77,4.29,14.86,-38.0,-1941.61,43.28,20.17
23.8,139.9,0.5,0.12,0.64,2.09,1.54,14.03,4.65,14.29,-26.0,-2003.05,53.05,20.3
23.75,133.1,1.76,0.04,1.8,2.04,1.52,14.32,3.98,14.65,-43.0,-1985.22,67.2,18.58
22.87,134.5,0.54,0.01,2.03,2.13,1.55,14.98,2.09,17.97,-38.0,-1860.25,28.37,13.91
23.08,133.5,0.5,0.34,3.44,2.04,1.51,14.11,2.09,17.83,-38.0,-1511.2,20.88,17.78
24.76,139.3,0.54,0.01,1.53,2.03,1.51,14.98,0.95,17.23,-36.0,-1909.86,31.36,14.89
24.1,139.3,0.66,0.02,1.96,2.31,1.76,14.97,1.55,17.33,-38.0,-1915.81,34.3,14.95
24.08,140.0,0.5,0.13,3.22,2.11,1.53,14.98,1.53,16.26,-41.0,-1594.49,12.17,16.8
24.06,140.0,0.5,0.06,1.6,2.1,1.52,11.91,4.54,14.39,-38.0,-1891.89,48.92,20.3
24.75,139.3,1.66,0.01,1.95,2.13,1.57,11.08,1.25,11.67,-46.0,-1930.7,73.13,19.99
23.79,139.5,0.56,0.04,0.84,2.02,1.52,14.19,4.66,14.55,-31.0,-2033.87,48.91,20.27
19.96,137.0,0.5,0.0,0.71,2.02,1.51,14.98,0.37,17.92,-29.0,-1358.95,56.81,13.51
24.47,139.6,1.06,0.03,0.74,2.34,1.77,12.0,5.91,12.34,-28.0,-2077.03,59.75,20.06
23.04,138.1,0.54,0.06,2.15,2.05,1.55,14.85,1.14,17.38,-41.0,-1822.57,29.39,15.27
23.08,132.4,0.61,0.04,2.52,2.02,1.52,14.92,1.8,17.75,-42.0,-1840.33,29.67,14.51
23.11,131.6,0.59,0.07,1.96,2.02,1.51,14.98,2.23,16.29,-45.0,-1763.13,34.5,17.25
23.72,129.6,0.56,0.04,2.66,2.08,1.55,14.01,3.4,14.95,-47.0,-1773.31,28.69,20.49
23.38,137.1,0.81,0.08,1.48,2.04,1.54,15.0,1.47,17.86,-35.0,-1894.36,42.0,13.58
23.63,133.2,0.53,0.03,2.87,2.02,1.52,14.97,1.53,16.23,-45.0,-1779.6,21.09,16.7
23.26,139.0,0.53,0.04,3.08,2.01,1.51,14.94,1.75,17.99,-40.0,-1804.2,19.64,14.21
19.2,131.9,1.41,0.1,2.22,2.02,1.52,14.32,4.4,17.94,-48.0,-1619.39,64.68,16.6
19.93,137.7,0.53,0.07,3.41,2.13,1.55,15.0,1.13,17.96,-41.0,-1584.6,18.28,13.97
23.26,138.9,0.56,0.11,3.09,2.01,1.51,14.92,2.41,16.14,-46.0,-1696.22,23.45,17.4
20.05,137.8,0.6,0.39,3.2,2.12,1.55,15.0,0.37,16.24,-41.0,-1496.97,28.94,17.12
23.29,140.0,0.54,0.38,3.35,2.12,1.54,14.0,3.3,16.41,-40.0,-1512.58,26.86,19.6
22.94,134.5,1.56,0.38,1.89,2.12,1.55,14.98,2.07,17.99,-34.0,-1909.78,46.4,13.9
22.51,139.8,1.78,0.4,1.88,2.09,1.51,14.86,1.18,16.59,-40.0,-1805.23,56.18,16.44
23.15,137.7,0.5,0.04,3.28,2.1,1.55,14.88,2.2,17.21,-43.0,-1664.72,16.47,15.86
23.11,131.5,0.5,0.05,2.67,2.13,1.55,14.98,1.13,16.57,-43.0,-1753.79,24.51,16.24
23.72,129.6,0.77,0.1,2.79,2.08,1.55,14.02,3.4,15.88,-46.0,-1806.45,40.07,19.8
24.08,140.0,0.52,0.04,0.54,2.32,1.74,14.01,2.63,16.29,-30.0,-1893.37,42.12,20.2
23.04,140.0,0.54,0.06,1.97,2.25,1.75,14.05,2.15,17.42,-40.0,-1808.36,35.5,18.76
24.95,139.8,1.78,0.07,1.79,2.06,1.56,14.85,2.34,15.71,-40.0,-2093.51,52.35,18.58
23.79,140.0,0.52,0.04,0.69,2.06,1.55,14.01,1.27,17.94,-26.0,-1761.44,44.45,18.42
23.8,140.0,0.56,0.05,0.86,2.02,1.51,14.03,4.65,14.55,-31.0,-2073.38,47.64,20.29
24.96,139.7,0.65,0.07,2.63,2.14,1.55,11.99,1.39,16.66,-42.0,-1727.62,37.5,20.04
23.07,139.2,1.45,0.08,1.9,2.04,1.52,14.92,2.43,15.92,-45.0,-1886.37,62.66,17.67
23.66,137.8,0.97,0.02,1.98,2.06,1.56,14.99,2.75,16.59,-42.0,-1962.84,48.54,16.0
22.88,134.2,1.67,0.08,1.88,2.33,1.74,11.39,1.25,11.67,-46.0,-1754.3,67.62,19.75
23.84,139.7,1.45,0.09,2.23,2.07,1.56,14.93,1.52,17.64,-36.0,-2011.53,45.91,14.27
24.1,139.3,0.6,0.02,0.76,2.32,1.75,14.97,1.55,17.33,-28.0,-1840.82,39.35,15.6
23.58,139.4,0.5,0.05,3.34,2.12,1.54,14.98,1.95,17.2,-41.0,-1605.5,13.94,20.18
24.74,139.3,0.55,0.06,1.69,2.08,1.58,11.99,6.21,12.05,-31.0,-2029.39,40.64,14.35
24.29,140.0,0.5,0.14,3.2,2.13,1.55,15.0,1.04,17.67,-36.0,-1656.42,11.94,19.82
23.75,139.7,0.52,0.06,2.46,2.12,1.54,14.32,4.46,14.79,-42.0,-1885.78,33.7,17.73
20.0,137.0,0.5,0.02,0.84,2.03,1.53,15.0,2.23,16.03,-39.0,-1414.58,46.3,14.01
24.21,139.5,1.46,0.04,2.21,2.16,1.56,15.0,0.97,17.82,-33.0,-1940.4,45.71,19.6
18.98,132.2,0.67,0.03,1.97,2.02,1.52,11.89,6.81,11.99,-31.0,-1606.59,58.78,20.17
24.97,139.7,0.51,0.07,1.69,2.14,1.55,11.99,5.93,12.07,-30.0,-1998.55,42.1,13.52
23.11,137.1,0.52,0.02,1.98,2.06,1.56,14.99,0.49,17.97,-37.0,-1839.1,29.28,18.82
24.73,134.7,1.0,0.07,2.34,2.02,1.51,14.99,2.11,15.03,-46.0,-1902.77,50.88,20.85
23.72,129.6,0.56,0.04,2.66,2.28,1.75,14.01,3.4,14.95,-47.0,-1762.8,29.84,19.59
24.07,137.8,0.65,0.4,1.58,2.02,1.52,11.89,6.81,11.95,-30.0,-1991.85,39.05,14.89
24.1,139.3,0.66,0.02,1.96,2.31,1.76,14.97,1.41,17.49,-36.0,-1917.31,34.33,20.81
24.37,139.8,1.92,0.04,1.43,2.13,1.55,12.12,2.06,16.41,-38.0,-1891.92,58.24,14.39
19.06,139.2,1.43,0.03,2.11,2.26,1.75,14.98,4.55,17.85,-48.0,-1635.63,62.71,20.9
23.08,133.6,0.5,0.41,3.43,2.25,1.74,11.1,2.19,11.68,-42.0,-1391.21,39.68,18.71
23.75,133.1,1.76,0.04,1.8,2.04,1.52,14.32,3.98,14.57,-43.0,-1984.58,67.52,14.09
19.93,137.7,0.53,0.07,2.89,2.1,1.52,14.97,1.12,17.79,-41.0,-1610.27,19.22,14.34
23.22,139.2,1.77,0.09,1.9,2.06,1.55,14.95,1.95,17.84,-34.0,-2008.89,47.11,14.06
22.94,134.6,0.53,0.07,1.54,2.15,1.55,14.98,2.02,17.97,-35.0,-1789.3,31.77,19.61
23.78,140.0,0.5,0.04,0.68,2.33,1.75,14.01,2.2,14.55,-41.0,-1696.84,59.05,13.49
19.49,132.3,1.81,0.02,1.95,2.04,1.54,15.0,0.45,17.88,-37.0,-1800.64,59.54,17.64
23.07,139.2,1.78,0.04,1.9,2.06,1.55,14.91,2.44,15.96,-44.0,-1960.27,64.1,13.94
19.13,131.9,0.54,0.04,2.21,2.07,1.57,14.99,1.22,17.93,-40.0,-1547.48,31.59,13.89
18.8,137.1,0.8,0.1,2.22,2.06,1.56,15.0,0.95,17.93,-39.0,-1602.68,43.99,13.96
24.72,139.7,1.82,0.07,1.8,2.02,1.51,15.0,0.65,17.63,-32.0,-1945.18,47.77,18.21
24.82,140.0,0.54,0.03,1.21,2.03,1.51,14.86,2.55,15.63,-39.0,-1968.34,37.99,20.92
24.74,139.3,0.52,0.07,1.55,2.36,1.83,11.97,0.56,17.7,-34.0,-1652.58,50.15,19.82
22.73,133.7,1.55,0.04,0.61,2.33,1.75,13.96,4.11,14.38,-38.0,-1817.62,70.31,17.05
23.11,137.5,0.5,0.4,3.43,2.13,1.55,14.99,1.13,16.26,-39.0,-1463.07,6.28,13.56
20.02,130.0,1.67,0.04,2.83,2.1,1.55,15.0,2.55,17.93,-44.0,-1757.98,64.77,20.48
24.74,139.5,0.51,0.04,3.0,2.08,1.56,11.99,1.61,16.65,-43.0,-1633.28,27.53,17.28
23.74,139.7,0.59,0.01,1.87,2.06,1.55,14.98,2.23,16.3,-44.0,-1866.93,35.33,15.33
23.11,139.5,0.5,0.13,3.39,2.1,1.55,14.98,1.06,17.16,-40.0,-1574.65,8.96,18.86
24.82,133.1,0.53,0.08,2.83,2.01,1.51,14.54,0.37,15.73,-42.0,-1803.31,24.02,20.17
23.06,139.3,0.52,0.06,1.69,2.08,1.58,11.94,6.21,12.1,-27.0,-1900.76,47.3,18.81
19.4,139.2,0.97,0.02,3.4,2.34,1.84,14.99,2.55,15.77,-48.0,-1587.04,46.31,19.74
24.41,139.3,0.56,0.1,1.55,2.03,1.51,12.26,1.34,17.25,-37.0,-1782.74,43.32,18.6
23.04,139.6,0.51,0.08,3.12,2.03,1.53,14.41,4.02,14.61,-47.0,-1657.51,19.38,20.53
24.75,139.8,1.79,0.05,1.29,2.1,1.53,11.89,1.62,15.71,-42.0,-1831.12,64.65,19.99
24.07,136.5,0.5,0.16,3.25,2.02,1.52,11.89,2.29,11.95,-43.0,-1486.78,32.49,20.03
23.79,140.0,0.5,0.04,0.69,2.14,1.55,14.01,5.17,14.03,-26.0,-2072.86,50.81,13.75
19.93,137.7,0.86,0.07,3.41,2.13,1.55,15.0,1.23,17.96,-41.0,-1613.3,36.06,20.5
24.08,139.3,0.6,0.02,2.06,2.26,1.76,13.84,4.37,14.55,-41.0,-1966.98,42.61,20.36
